tags|intent
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer wine###I-refer bottle###I-refer being###I-refer poured###I-refer to###O a###O value###O of###O <value>###B-value|adjust
please###O edit###B-action the###O <attribute>###B-attribute for###O the###B-refer keyboard###I-refer to###O <value>###B-value|adjust
the###O <attribute>###B-attribute of###O the###B-refer black###I-refer microwave###I-refer should###O be###O modified###B-action <value>###B-value in###O value###O .###O|adjust
modify###B-action the###O <attribute>###B-attribute of###O the###B-refer hotdog###I-refer in###I-refer the###I-refer middle###I-refer to###O the###O value###O of###O <value>###B-value .###O|adjust
change###B-action the###O <attribute>###B-attribute of###O the###B-refer bird###I-refer on###I-refer the###I-refer right###I-refer partially###I-refer cut###I-refer off###I-refer from###I-refer the###I-refer screen###I-refer to###O <value>###B-value .###O|adjust
increase###B-action the###O <attribute>###B-attribute of###O the###B-refer plant###I-refer in###I-refer the###I-refer middle###I-refer by###O a###O value###O of###O <value>###B-value|adjust
lower###B-action the###O <attribute>###B-attribute of###O the###B-refer woman###I-refer in###I-refer the###I-refer striped###I-refer blue###I-refer shirt###I-refer on###I-refer the###I-refer right###I-refer by###O <value>###B-value points###O .###O|adjust
please###O increase###B-action the###O <attribute>###B-attribute of###O the###B-refer front###I-refer left###I-refer pizza###I-refer with###I-refer red###I-refer onion###I-refer by###O <value>###B-value .###O|adjust
change###B-action the###O <attribute>###B-attribute of###O the###B-refer pizza###I-refer slide###I-refer on###I-refer the###I-refer right###I-refer to###O <value>###B-value|adjust
set###B-action the###O <attribute>###B-attribute value###O of###O the###B-refer top###I-refer middle###I-refer black###I-refer purse###I-refer to###O <value>###B-value|adjust
edit###B-action the###B-refer seat###I-refer under###I-refer the###I-refer boy###I-refer on###I-refer the###I-refer right###I-refer so###O that###O the###O <attribute>###B-attribute is###O <value>###B-value .###O|adjust
edit###B-action the###B-refer orange###I-refer phone###I-refer so###O that###O the###O <attribute>###B-attribute is###O <value>###B-value .###O|adjust
change###B-action the###O <attribute>###B-attribute of###O the###B-refer vase###I-refer in###I-refer the###I-refer center###I-refer to###O <value>###B-value|adjust
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer black###I-refer woven-texture###I-refer object###I-refer to###O <value>###B-value .###O|adjust
edit###B-action the###B-refer left###I-refer front###I-refer toilet###I-refer so###O the###O <attribute>###B-attribute is###O <value>###B-value .###O|adjust
please###O edit###B-action the###O <attribute>###B-attribute for###O the###B-refer sandwich###I-refer on###I-refer the###I-refer right###I-refer to###O <value>###B-value .###O|adjust
decrease###B-action the###O <attribute>###B-attribute of###O the###B-refer whole###I-refer stove-top###I-refer by###O <value>###B-value .###O|adjust
increase###B-action the###O <attribute>###B-attribute of###O the###B-refer carrot###I-refer piece###I-refer in###I-refer the###I-refer middle###I-refer by###O <value>###B-value|adjust
decrease###B-action the###O <attribute>###B-attribute of###O the###B-refer oranges###I-refer in###I-refer the###I-refer bottom###I-refer left###I-refer corner###I-refer by###O <value>###B-value .###O|adjust
please###O edit###B-action the###O <attribute>###B-attribute for###O the###B-refer right###I-refer giraffe###I-refer standing###I-refer to###O <value>###B-value|adjust
on###O the###B-refer middle###I-refer front###I-refer cake###I-refer with###I-refer the###I-refer blue###I-refer toothpick###I-refer ,###O edit###B-action the###O <attribute>###B-attribute to###O <value>###B-value .###O|adjust
modify###B-action <attribute>###B-attribute by###O <value>###B-value on###O the###B-refer black###I-refer ,###I-refer blurry###I-refer ,###I-refer right###I-refer side###I-refer car###I-refer|adjust
give###B-action the###B-refer tablecloth###I-refer on###I-refer the###I-refer left###I-refer at###I-refer the###I-refer front###I-refer of###I-refer the###I-refer picture###I-refer a###O <attribute>###B-attribute value###O of###O <value>###B-value .###O|adjust
modify###B-action the###O <attribute>###B-attribute for###O the###B-refer large###I-refer silver###I-refer plane###I-refer just###I-refer back###I-refer from###I-refer the###I-refer near###I-refer small###I-refer plane###I-refer by###O <value>###B-value .###O|adjust
the###B-refer couch###I-refer on###I-refer the###I-refer right###I-refer needs###O <attribute>###B-attribute changed###B-action by###O a###O value###O of###O <value>###B-value .###O|adjust
please###O increase###B-action the###O <attribute>###B-attribute of###O the###B-refer duck###I-refer on###I-refer the###I-refer right###I-refer by###O <value>###B-value .###O|adjust
change###B-action the###O <attribute>###B-attribute of###O the###B-refer tv###I-refer in###I-refer the###I-refer middle###I-refer on###I-refer the###I-refer black###I-refer board###I-refer to###O <value>###B-value .###O|adjust
the###B-refer chair###I-refer on###I-refer the###I-refer left###I-refer ,###I-refer top###I-refer side###I-refer needs###O <attribute>###B-attribute changed###O by###O a###O value###O of###O <value>###B-value|adjust
decrease###B-action the###O <attribute>###B-attribute of###O the###B-refer closest###I-refer sink###I-refer by###O <value>###B-value .###O|adjust
please###O adjust###B-action the###O description###O of###O object###B-refer to###O include###O ;###O <attribute>###B-attribute property###O ,###O and###O a###O <value>###B-value value###O .###O|adjust
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer left###I-refer owl###I-refer on###I-refer the###I-refer green###I-refer turf###I-refer to###O <value>###B-value .###O|adjust
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer sink###I-refer in###I-refer the###I-refer bottom###I-refer right###I-refer corner###I-refer to###O a###O value###O of###O <value>###B-value|adjust
increase###B-action the###O <attribute>###B-attribute of###O the###B-refer boat###I-refer second###I-refer from###I-refer the###I-refer right###I-refer in###I-refer the###I-refer closest###I-refer row###I-refer by###O <value>###B-value|adjust
modify###B-action the###O <attribute>###B-attribute on###O the###B-refer rainbow###I-refer flag###I-refer to###I-refer the###I-refer left###I-refer side###I-refer of###I-refer image###I-refer by###O <value>###B-value .###O|adjust
change###B-action the###O <attribute>###B-attribute of###O the###B-refer pizza###I-refer in###I-refer back###I-refer by###O <value>###B-value|adjust
modify###B-action right###B-refer toilet###I-refer <attribute>###B-attribute by###O <value>###B-value|adjust
change###B-action the###O <attribute>###B-attribute of###O the###B-refer brocoli###I-refer on###I-refer the###I-refer left###I-refer to###O <value>###B-value|adjust
increase###B-action the###O <attribute>###B-attribute of###O the###B-refer bottle###I-refer being###I-refer poured###I-refer by###O <value>###B-value .###O|adjust
set###B-action the###O <attribute>###B-attribute value###O of###O the###B-refer lower###I-refer oven###I-refer to###O <value>###B-value|adjust
please###O decrease###B-action the###O <attribute>###B-attribute of###O the###B-refer stop###I-refer sign###I-refer on###I-refer the###I-refer left###I-refer by###O <value>###B-value .###O|adjust
please###O edit###B-action the###O <attribute>###B-attribute of###O the###B-refer blue###I-refer and###I-refer white###I-refer striped###I-refer tie###I-refer to###O <value>###B-value .###O|adjust
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer bear###I-refer in###I-refer front###I-refer to###O a###O value###O of###O <value>###B-value|adjust
change###B-action <attribute>###B-attribute on###O right###B-refer sandwich###I-refer to###O <value>###B-value|adjust
motorcycle###B-refer on###I-refer left###I-refer modify###B-action the###O <attribute>###B-attribute by###O <value>###B-value|adjust
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer left###I-refer toothbrush###I-refer to###O <value>###B-value .###O|adjust
please###O edit###B-action the###O <attribute>###B-attribute for###O the###B-refer sink###I-refer on###I-refer the###I-refer left###I-refer to###O <value>###B-value|adjust
set###B-action the###O <attribute>###B-attribute of###O the###B-refer white###I-refer box###I-refer behind###I-refer the###I-refer truck###I-refer to###O <value>###B-value|adjust
change###B-action the###O <attribute>###B-attribute of###O the###B-refer left###I-refer nike###I-refer backpack###I-refer to###O <value>###B-value .###O|adjust
increase###B-action the###O <attribute>###B-attribute of###O the###B-refer giraffe###I-refer facing###I-refer right###I-refer by###O <value>###B-value .###O|adjust
change###B-action the###O <attribute>###B-attribute of###O the###B-refer middle###I-refer sheep###I-refer in###I-refer the###I-refer middle###I-refer trio###I-refer to###O <value>###B-value .###O|adjust
change###B-action the###O <attribute>###B-attribute of###O the###B-refer plant###I-refer on###I-refer the###I-refer shelf###I-refer just###I-refer right###I-refer of###I-refer the###I-refer purple###I-refer plant###I-refer to###O <value>###B-value .###O|adjust
the###B-refer black###I-refer snowboard###I-refer needs###O <attribute>###B-attribute changed###B-action with###O a###O value###O of###O <value>###B-value .###O|adjust
please###O edit###B-action the###O <attribute>###B-attribute for###O the###B-refer cow###I-refer behind###I-refer the###I-refer very###I-refer front###I-refer cow###I-refer to###O <value>###B-value|adjust
adjust###B-action the###O <attribute>###B-attribute of###O the###B-refer bear###I-refer at###I-refer far###I-refer right###I-refer by###O a###O value###O of###O <value>###B-value .###O|adjust
please###O edit###B-action the###O <attribute>###B-attribute of###O the###B-refer book###I-refer on###I-refer the###I-refer floor###I-refer with###I-refer an###I-refer animal###I-refer on###I-refer the###I-refer front###I-refer to###O <value>###B-value|adjust
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer vase###I-refer on###I-refer the###I-refer left###I-refer to###O <value>###B-value .###O|adjust
please###O change###B-action the###O <attribute>###B-attribute of###O the###B-refer spoon###I-refer on###I-refer the###I-refer left###I-refer to###O <value>###B-value .###O|adjust
add###B-action <attribute>###B-attribute to###O the###B-refer middle###I-refer knife###I-refer and###O change###O the###O value###O to###O <value>###B-value .###O|adjust
the###B-refer plant###I-refer and###I-refer pot###I-refer on###I-refer the###I-refer top###I-refer right###I-refer sides###I-refer is###O to###O have###O a###O <attribute>###B-attribute value###O of###O <value>###B-value .###O|adjust
change###B-action the###O <attribute>###B-attribute of###O the###B-refer bike###I-refer on###I-refer the###I-refer right###I-refer to###O <value>###B-value .###O|adjust
set###B-action the###O <attribute>###B-attribute of###O the###B-refer right###I-refer monitor###I-refer to###O <value>###B-value|adjust
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer giraffe###I-refer on###I-refer the###I-refer right###I-refer to###O a###O value###O of###O <value>###B-value|adjust
change###B-action the###B-refer right###I-refer top###I-refer fuzzy###I-refer cake###I-refer 's###O <attribute>###B-attribute to###O <value>###B-value|adjust
chair###B-refer in###I-refer bottom###I-refer right###I-refer corner###I-refer modify###B-action the###O <attribute>###B-attribute by###O <value>###B-value|adjust
change###B-action the###O <attribute>###B-attribute of###O the###B-refer orange###I-refer peel###I-refer in###I-refer the###I-refer middle###I-refer to###O <value>###B-value .###O|adjust
change###B-action the###O <attribute>###B-attribute of###O the###B-refer left###I-refer zebra###I-refer by###O <value>###B-value|adjust
edit###B-action the###B-refer leftmost###I-refer umbrella###I-refer so###O the###O <attribute>###B-attribute is###O at###O <value>###B-value .###O|adjust
set###B-action the###O <attribute>###B-attribute of###O the###B-refer red###I-refer sign###I-refer to###O <value>###B-value .###O|adjust
reduce###B-action the###O <attribute>###B-attribute of###O the###B-refer toilet###I-refer on###I-refer the###I-refer left###I-refer by###O <value>###B-value|adjust
please###O edit###B-action the###O <attribute>###B-attribute for###O the###B-refer second###I-refer board###I-refer from###I-refer right###I-refer to###O <value>###B-value|adjust
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer computer###I-refer monitor###I-refer to###O <value>###B-value .###O|adjust
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer third-to-left###I-refer surfboard###I-refer to###O <value>###B-value .###O|adjust
change###B-action the###O <attribute>###B-attribute of###O the###B-refer bicycle###I-refer on###I-refer the###I-refer upper###I-refer right###I-refer to###O <value>###B-value|adjust
modify###B-action the###O <attribute>###B-attribute by###O <value>###B-value on###O the###B-refer on###I-refer the###I-refer black###I-refer horse###I-refer to###I-refer the###I-refer left###I-refer of###I-refer image###I-refer .###O|adjust
give###B-action the###B-refer stop###I-refer sign###I-refer farthest###I-refer to###I-refer the###I-refer left###I-refer a###O <attribute>###B-attribute value###O of###O <value>###B-value .###O|adjust
edit###B-action the###B-refer clock###I-refer on###I-refer the###I-refer left###I-refer and###O make###O the###O <attribute>###B-attribute <value>###B-value .###O|adjust
the###B-refer zebra###I-refer on###I-refer right###I-refer modify###B-action the###O <attribute>###B-attribute by###O <value>###B-value|adjust
increase###B-action the###O <attribute>###B-attribute of###O the###B-refer cup###I-refer on###I-refer the###I-refer far###I-refer right###I-refer by###O <value>###B-value|adjust
please###O edit###B-action the###O <attribute>###B-attribute for###O the###B-refer middle###I-refer spoon###I-refer to###O <value>###B-value|adjust
decrease###B-action the###O <attribute>###B-attribute of###O the###B-refer dog###I-refer in###I-refer the###I-refer back###I-refer by###O <value>###B-value .###O|adjust
set###B-action the###O <attribute>###B-attribute for###O the###B-refer white###I-refer appliance###I-refer in###I-refer the###I-refer middle###I-refer to###O <value>###B-value .###O|adjust
please###O edit###B-action the###O <attribute>###B-attribute for###O the###B-refer big###I-refer black###I-refer bag###I-refer to###O <value>###B-value|adjust
change###B-action the###O <attribute>###B-attribute of###O the###B-refer baby###I-refer elephant###I-refer to###O <value>###B-value .###O|adjust
give###B-action the###B-refer two###I-refer pieces###I-refer of###I-refer food###I-refer closest###I-refer to###I-refer the###I-refer knife###I-refer a###O <attribute>###B-attribute value###O of###O <value>###B-value .###O|adjust
the###B-refer black###I-refer case###I-refer in###I-refer the###I-refer upper###I-refer right###I-refer corner###I-refer ,###O modify###B-action the###O <attribute>###B-attribute by###O a###O value###O of###O <value>###B-value|adjust
decrease###B-action the###O <attribute>###B-attribute of###O the###B-refer toothbrush###I-refer on###I-refer the###I-refer left###I-refer by###O <value>###B-value .###O|adjust
edit###B-action the###B-refer man###I-refer in###I-refer the###I-refer red###I-refer shirt###I-refer who###I-refer is###I-refer taking###I-refer a###I-refer picture###I-refer so###O that###O the###O <attribute>###B-attribute is###O <value>###B-value .###O|adjust
lower###B-action the###O <attribute>###B-attribute of###O the###B-refer cat###I-refer on###I-refer the###I-refer ground###I-refer by###O <value>###B-value units###O .###O|adjust
change###B-action the###O <attribute>###B-attribute of###O the###B-refer right###I-refer scissors###I-refer to###O <value>###B-value .###O|adjust
adjust###B-action the###O <attribute>###B-attribute value###O of###O the###B-refer second###I-refer bench###I-refer from###I-refer the###I-refer camera###I-refer to###O <value>###B-value|adjust
please###O edit###B-action the###O <attribute>###B-attribute for###O the###B-refer broccoli###I-refer on###I-refer the###I-refer left###I-refer to###O <value>###B-value|adjust
modify###B-action the###O <attribute>###B-attribute by###O <value>###B-value on###O big###B-refer open###I-refer black###I-refer suitcase###I-refer .###O|adjust
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer blue###I-refer area###I-refer laying###I-refer on###I-refer the###I-refer sand###I-refer to###O a###O value###O of###O <value>###B-value|adjust
decrease###B-action the###O <attribute>###B-attribute of###O the###B-refer middle###I-refer glass###I-refer by###O <value>###B-value .###O|adjust
increase###B-action the###O <attribute>###B-attribute of###O the###B-refer table###I-refer where###I-refer the###I-refer guy###I-refer in###I-refer red###I-refer is###I-refer sitting###I-refer by###O <value>###B-value|adjust
change###B-action the###O <attribute>###B-attribute of###O the###B-refer rightmost###I-refer bunch###I-refer of###I-refer bananas###I-refer to###O <value>###B-value .###O|adjust
set###B-action the###O <attribute>###B-attribute of###O the###B-refer sink###I-refer to###O <value>###B-value|adjust
adjust###B-action the###O <attribute>###B-attribute for###O the###B-refer oven###I-refer on###I-refer the###I-refer right###I-refer by###O <value>###B-value .###O|adjust
please###O edit###B-action the###O <attribute>###B-attribute of###O the###B-refer center###I-refer pie###I-refer to###O <value>###B-value|adjust
change###B-action the###O <attribute>###B-attribute of###O the###B-refer top###I-refer left###I-refer broccoli###I-refer to###O <value>###B-value .###O|adjust
reduce###B-action the###O <attribute>###B-attribute of###O the###B-refer racket###I-refer on###I-refer far###I-refer right###I-refer by###O <value>###B-value .###O|adjust
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer third###I-refer banana###I-refer from###I-refer the###I-refer bottom###I-refer to###O a###O value###O of###O <value>###B-value|adjust
change###B-action the###O <attribute>###B-attribute of###O the###B-refer left###I-refer and###I-refer top###I-refer plates###I-refer to###O <value>###B-value .###O|adjust
modify###B-action the###O <attribute>###B-attribute by###O <value>###B-value of###O the###B-refer black###I-refer object###I-refer in###I-refer the###I-refer middle###I-refer at###I-refer the###I-refer top###I-refer .###O|adjust
edit###B-action the###B-refer skis###I-refer on###I-refer the###I-refer left###I-refer ,###O making###O the###O <attribute>###B-attribute <value>###B-value .###O|adjust
decrease###B-action the###O <attribute>###B-attribute of###O the###B-refer first###I-refer full###I-refer cow###I-refer on###I-refer the###I-refer right###I-refer by###O <value>###B-value|adjust
change###B-action the###O <attribute>###B-attribute of###O the###B-refer red###I-refer food###I-refer at###I-refer the###I-refer bottom###I-refer to###O <value>###B-value|adjust
modify###B-action the###O <attribute>###B-attribute of###O the###B-refer bench###I-refer on###I-refer the###I-refer left###I-refer by###O <value>###B-value .###O|adjust
change###B-action the###O <attribute>###B-attribute of###O the###B-refer pizza###I-refer on###I-refer top###I-refer to###O <value>###B-value|adjust
please###O edit###B-action the###O <attribute>###B-attribute for###O the###B-refer top###I-refer wooden###I-refer spoon###I-refer to###O <value>###B-value|adjust
please###O increase###B-action the###O <attribute>###B-attribute of###O the###B-refer phone###I-refer with###I-refer the###I-refer white###I-refer lettering###I-refer by###O <value>###B-value .###O|adjust
increase###B-action the###O <attribute>###B-attribute of###O the###B-refer left###I-refer wine###I-refer glass###I-refer by###O a###O value###O of###O <value>###B-value .###O|adjust
give###B-action the###B-refer plane###I-refer on###I-refer the###I-refer right###I-refer a###O <attribute>###B-attribute value###O of###O <value>###B-value .###O|adjust
please###O edit###B-action the###O <attribute>###B-attribute for###O the###B-refer blue###I-refer kite###I-refer on###I-refer the###I-refer sand###I-refer to###O <value>###B-value|adjust
set###B-action the###O <attribute>###B-attribute for###O the###B-refer white###I-refer thing###I-refer on###I-refer the###I-refer left###I-refer to###O <value>###B-value .###O|adjust
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer yellow###I-refer kite###I-refer to###O <value>###B-value .###O|adjust
change###B-action the###O <attribute>###B-attribute of###O the###B-refer left###I-refer stack###I-refer of###I-refer carrots###I-refer to###O <value>###B-value .###O|adjust
edit###B-action the###O <attribute>###B-attribute to###O <value>###B-value on###O the###B-refer middle###I-refer orange###I-refer in###I-refer the###I-refer second###I-refer row###I-refer .###O|adjust
change###B-action the###O <attribute>###B-attribute of###O the###B-refer snowboard###I-refer in###I-refer the###I-refer middle###I-refer by###O <value>###B-value|adjust
add###O <attribute>###B-attribute and###O change###B-action the###O value###O to###O <value>###B-value to###O the###B-refer right###I-refer banana###I-refer .###O|adjust
please###O increase###B-action the###O <attribute>###B-attribute of###O the###B-refer sink###I-refer on###I-refer the###I-refer left###I-refer by###O <value>###B-value .###O|adjust
set###B-action the###O <attribute>###B-attribute of###O the###B-refer bike###I-refer tire###I-refer farthest###I-refer to###I-refer the###I-refer left###I-refer to###O a###O value###O of###O <value>###B-value|adjust
apply###B-action <value>###B-value <attribute>###B-attribute to###O forks###B-refer|adjust
please###O adjust###B-action the###O <attribute>###B-attribute down###O by###O <value>###B-value on###O the###B-refer screen###I-refer above###I-refer the###I-refer monitor###I-refer .###O|adjust
change###B-action the###O <attribute>###B-attribute value###O of###O the###B-refer bottom###I-refer center###I-refer vase###I-refer to###O <value>###B-value .###O|adjust
change###B-action the###O <attribute>###B-attribute of###O the###B-refer front###I-refer right###I-refer chair###I-refer to###O <value>###B-value .###O|adjust
please###O edit###B-action the###O <attribute>###B-attribute for###O the###B-refer white###I-refer laptop###I-refer to###O <value>###B-value|adjust
select###O the###B-refer fully###I-refer shown###I-refer zebra###I-refer and###O set###B-action the###O <attribute>###B-attribute value###O to###O <value>###B-value|adjust
the###B-refer truck###I-refer front###I-refer and###I-refer center###I-refer modify###B-action the###O <attribute>###B-attribute by###O <value>###B-value|adjust
please###O edit###B-action the###O <attribute>###B-attribute for###O the###B-refer white###I-refer bag###I-refer on###I-refer the###I-refer suitcase###I-refer to###O <value>###B-value|adjust
give###B-action the###B-refer orange###I-refer one###I-refer back###I-refer from###I-refer the###I-refer middle###I-refer most###I-refer one###I-refer a###O <attribute>###B-attribute value###O of###O <value>###B-value .###O|adjust
please###O edit###B-action the###O <attribute>###B-attribute for###O the###B-refer middle###I-refer bat###I-refer to###O <value>###B-value|adjust
give###B-action a###O <attribute>###B-attribute value###O of###O <value>###B-value to###O the###B-refer front###I-refer bus###I-refer with###I-refer the###I-refer sign###I-refer ``###I-refer hospital###I-refer ``###I-refer on###I-refer its###I-refer readout###I-refer .###O|adjust
add###B-action <attribute>###B-attribute and###O change###O the###O value###O to###O <value>###B-value to###O the###B-refer left###I-refer glass###I-refer .###O|adjust
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer middle###I-refer round###I-refer donut###I-refer with###I-refer colored###I-refer sprinkles###I-refer to###O a###O value###O of###O <value>###B-value|adjust
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer third###I-refer banana###I-refer from###I-refer the###I-refer right###I-refer to###O a###O value###O of###O <value>###B-value .###O|adjust
reduce###B-action the###O <attribute>###B-attribute of###O the###B-refer pizza###I-refer on###I-refer right###I-refer by###O <value>###B-value|adjust
lower###B-action the###O <attribute>###B-attribute of###O the###B-refer hydrant###I-refer on###I-refer the###I-refer left###I-refer by###O <value>###B-value units###O .###O|adjust
raise###B-action the###O <attribute>###B-attribute of###O the###B-refer first###I-refer brown###I-refer toilet###I-refer by###O <value>###B-value units###O .###O|adjust
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer protion###I-refer of###I-refer white###I-refer truck###I-refer on###I-refer the###I-refer left###I-refer to###O a###O value###O of###O <value>###B-value|adjust
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer second###I-refer and###I-refer third###I-refer carrots###I-refer from###I-refer the###I-refer left###I-refer to###O <value>###B-value .###O|adjust
set###B-action the###O <attribute>###B-attribute value###O of###O the###B-refer clock###I-refer face###I-refer on###I-refer the###I-refer left###I-refer side###I-refer to###O <value>###B-value|adjust
lower###B-action the###O <attribute>###B-attribute of###O the###B-refer tilted###I-refer bottle###I-refer in###I-refer the###I-refer middle###I-refer row###I-refer by###O <value>###B-value units###O .###O|adjust
adjust###B-action the###O <attribute>###B-attribute of###O the###B-refer control###I-refer on###I-refer the###I-refer far###I-refer left###I-refer by###O a###O value###O of###O <value>###B-value|adjust
edit###B-action the###B-refer apple###I-refer laptop###I-refer behind###I-refer the###I-refer cat###I-refer 's###I-refer ear###I-refer so###O that###O the###O <attribute>###B-attribute is###O <value>###B-value .###O|adjust
give###B-action the###B-refer white###I-refer horse###I-refer farthest###I-refer to###I-refer the###I-refer left###I-refer a###O <attribute>###B-attribute value###O of###O <value>###B-value .###O|adjust
modify###B-action the###B-refer partial###I-refer visible###I-refer ,###I-refer very###I-refer bottom###I-refer cup###I-refer to###O a###O <attribute>###B-attribute value###O of###O <value>###B-value|adjust
please###O edit###B-action the###O <attribute>###B-attribute for###O the###B-refer clock###I-refer on###I-refer the###I-refer left###I-refer to###O <value>###B-value .###O|adjust
change###B-action the###O <attribute>###B-attribute of###O the###B-refer old###I-refer ambulance###I-refer behind###I-refer the###I-refer woman###I-refer by###O <value>###B-value .###O|adjust
raise###B-action the###O <attribute>###B-attribute of###O the###B-refer broccoli###I-refer on###I-refer the###I-refer left###I-refer side###I-refer by###O <value>###B-value .###O|adjust
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer coffie###I-refer mug###I-refer to###O a###O value###O of###O <value>###B-value|adjust
the###O <attribute>###B-attribute for###O the###B-refer sink###I-refer on###I-refer the###I-refer left###I-refer needs###O to###O be###O changed###B-action to###O <value>###B-value|adjust
pink/purple###B-refer bag###I-refer modify###B-action the###O <attribute>###B-attribute by###O <value>###B-value|adjust
keyboard###B-refer ,###O <attribute>###B-attribute ,###O <value>###B-value|adjust
reduce###B-action the###O <attribute>###B-attribute of###O the###B-refer bench###I-refer in###I-refer the###I-refer back###I-refer by###O <value>###B-value|adjust
you###O need###O to###O change###B-action the###O <attribute>###B-attribute value###O of###O the###B-refer boat###I-refer under###I-refer the###I-refer bird###I-refer to###O a###O lovely###O <value>###B-value .###O|adjust
please###O edit###B-action the###O <attribute>###B-attribute for###O the###B-refer old###I-refer style###I-refer bike###I-refer hanging###I-refer above###I-refer the###I-refer clock###I-refer to###O <value>###B-value|adjust
modify###B-action <attribute>###B-attribute by###O <value>###B-value on###O topmost###B-refer left###I-refer orange###I-refer on###I-refer the###I-refer first###I-refer layer###I-refer .###O|adjust
bird###B-refer on###I-refer left###I-refer ,###O <attribute>###B-attribute ,###O <value>###B-value|adjust
set###B-action the###O <attribute>###B-attribute of###O the###B-refer pizza###I-refer on###I-refer the###I-refer top###I-refer left###I-refer to###O <value>###B-value|adjust
change###B-action the###O <attribute>###B-attribute of###O the###B-refer man###I-refer on###I-refer left###I-refer by###O <value>###B-value|adjust
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer small###I-refer checkered###I-refer area###I-refer above###I-refer bear###I-refer to###O <value>###B-value .###O|adjust
the###B-refer far###I-refer right###I-refer toothbrush###I-refer 's###O <attribute>###B-attribute should###O be###O changed###B-action to###O <value>###B-value .###O|adjust
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer right###I-refer vase###I-refer to###O a###O value###O of###O <value>###B-value|adjust
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer top###I-refer right###I-refer cake###I-refer to###O <value>###B-value .###O|adjust
please###O edit###B-action the###O <attribute>###B-attribute for###O the###B-refer bottle###I-refer in###I-refer the###I-refer middle###I-refer row###I-refer tipped###I-refer over###I-refer to###O <value>###B-value|adjust
the###B-refer clock###I-refer on###I-refer the###I-refer left###I-refer in###I-refer the###I-refer center###I-refer modify###B-action the###O <attribute>###B-attribute by###O <value>###B-value|adjust
please###O edit###B-action the###O <attribute>###B-attribute for###O the###B-refer bottom###I-refer left###I-refer wine###I-refer glass###I-refer to###O <value>###B-value|adjust
set###B-action the###O <attribute>###B-attribute of###O the###B-refer black###I-refer and###I-refer red###I-refer duffel###I-refer bag###I-refer on###I-refer the###I-refer left###I-refer to###O <value>###B-value|adjust
change###B-action the###O <attribute>###B-attribute of###O the###B-refer front###I-refer center###I-refer broccoli###I-refer to###O <value>###B-value .###O|adjust
change###B-action the###O <attribute>###B-attribute of###O the###B-refer green###I-refer stove###I-refer to###O <value>###B-value .###O|adjust
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer middle###I-refer bench###I-refer to###O <value>###B-value .###O|adjust
please###O adjust###B-action the###O <attribute>###B-attribute down###O by###O <value>###B-value on###O the###B-refer pastry###I-refer in###I-refer the###I-refer front###I-refer on###I-refer the###I-refer left###I-refer .###O|adjust
set###B-action the###O <attribute>###B-attribute of###O the###B-refer apple###I-refer on###I-refer the###I-refer right###I-refer to###O <value>###B-value|adjust
please###O edit###B-action the###O <attribute>###B-attribute for###O the###B-refer food###I-refer closest###I-refer to###I-refer the###I-refer knife###I-refer to###O <value>###B-value|adjust
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer pink###I-refer and###I-refer blue###I-refer board###I-refer to###O <value>###B-value .###O|adjust
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer right###I-refer toilet###I-refer to###O <value>###B-value .###O|adjust
close###O giraffe###B-refer <attribute>###B-attribute plus###O <value>###B-value|adjust
edit###B-action the###B-refer right###I-refer plane###I-refer so###O that###O the###O <attribute>###B-attribute is###O <value>###B-value .###O|adjust
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer very###I-refer top###I-refer bird###I-refer in###I-refer the###I-refer center###I-refer to###O a###O value###O of###O <value>###B-value|adjust
edit###B-action the###O <attribute>###B-attribute of###O the###B-refer underside###I-refer of###I-refer the###I-refer bed###I-refer to###O <value>###B-value .###O|adjust
modify###B-action the###O <attribute>###B-attribute of###O the###B-refer bird###I-refer on###I-refer the###I-refer very###I-refer top###I-refer of###I-refer the###I-refer image###I-refer by###O <value>###B-value .###O|adjust
